X0,Y0,X1,Y1,XF,YF,Angle0,Angle1,TargetX,TargetY
300,400,397.0295726275997,424.1921895599668,477.93127206509445,365.4136643307194,14,324,225,225
300,400,397.0295726275997,424.1921895599668,477.93127206509445,365.4136643307194,14,324,225,225
300,400,397.0295726275997,424.1921895599668,477.93127206509445,365.4136643307194,14,324,225,225
300,400,397.0295726275997,424.1921895599668,477.93127206509445,365.4136643307194,14,324,225,225
300,400,397.0295726275997,424.1921895599668,477.93127206509445,365.4136643307194,14,324,225,225
300,400,397.0295726275997,424.1921895599668,477.93127206509445,365.4136643307194,14,324,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,396.5925826289069,374.11809548974793,377.5116830912524,472.2808138345144,345,101,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,398.16271834476646,380.9191004623455,300.34795827138583,401.71026954412145,349,168,225,225
300,400,210.89934758116317,445.39904997395473,260.8993475811632,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,210.89934758116317,445.39904997395473,260.89934758116317,532.0015903523986,153,60,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,394.5518575599317,367.4431845542843,314.6883065552024,307.26168223907945,341,217,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,378.80107536067226,338.4338524674342,440.3672228932381,417.2349278281064,322,52,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,291.2844257252342,300.3805301908254,376.0892353408768,353.3724566141459,265,32,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,224.52904197772278,465.60590289905076,321.1216246066296,439.7239983887987,139,345,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409166,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,222.28540385430287,462.93203910498374,136.56867378409163,514.4358465959892,141,149,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,239.81849768479515,320.1364489952707,162.10390153909802,383.06848810025446,233,141,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,393.9692620785909,365.7979856674331,462.16909808484075,438.9333558293502,340,47,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,388.2947592858927,353.0528437214109,288.53835425991025,346.0771963469984,332,184,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,368.1998360062499,473.1353701619171,390.6949414406364,570.5723766404407,47,77,225,225
300,400,262.5393406584088,307.2816145433212,172.65993602849204,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,262.5393406584087,307.2816145433212,172.65993602849198,263.44449986441344,248,206,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,231.80016399375012,473.1353701619171,238.77581136816264,572.8917751878995,133,86,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,217.09624274449578,344.0807096529253,306.19689516333256,389.47975962687997,214,27,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,399.02680687415705,386.0826899039934,480.94201130305623,443.440333539098,352,35,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,267.44318455428436,305.4481424400683,170.85060192537753,279.5662379298162,251,195,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,345.3990499739547,489.1006524188368,441.52521956778656,516.6643880005366,63,16,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,239.81849768479518,320.1364489952707,163.2140533728974,384.41520996392467,233,140,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,200.0,400.0,131.80016399375017,473.1353701619171,180,133,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,381.9152044288992,457.35764363510464,440.6937296581465,376.4559441976099,35,306,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,399.02680687415705,386.0826899039934,371.46307129245713,289.9565203101615,352,254,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,392.05048534524406,360.9268871510726,479.51245605918365,312.4459251264389,337,331,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,388.2947592858927,353.0528437214109,317.58408116723797,423.76352184006566,332,135,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,358.7785252292473,319.0983005625052,370.96545956976206,418.3529157266374,306,83,225,225
300,400,373.1353701619171,468.1998360062499,445.06935019578214,398.73399896035016,43,316,225,225
300,400,373.1353701619171,468.1998360062499,445.06935019578214,398.73399896035016,43,316,225,225
